text,label
"그냥 포르노영화수준.. 여배우들 아니 전체 배우들의 연기는 그냥 동네학예회수준,연출도 b급?아니 d급이다. 그냥 포르노보고싶으신 분들은 이거 보시는걸 추천할정도로 배드신빼고는 기억에 하나도 안남는다. 마지막 복수장면 배우들의 발연기는 가관이였다 진짜.",1
에로영화 수준  볼게읍네,1
"어둡고 진지한 소재를 쓸데없는 노출과 섹스로 다루는 것뿐만 아니라 피해자를 가해자로 바꿔버리는 감독이 정말 역겹다. 모든 배우들의 연기는 쓰레기 같고, 이야기는 알 수 없을 정도로 중구난방이며, 의미와 주제를 담고 있는 척 등장하는 자막은 한심하다.",1
밑도끝도없이이건뭐지.에로영화네,1
유사라 얘는 왜 안벗냐 이런 영화에 나오면서 노출 연기했다고 오해받아서 속상하다고? 미친아이구나. 누가 에로 영화 출연하래? 그리고 너 대신 벗어준 여자들한테 그런말 하는거 안 미안하냐,1
B급에로영화.내용도 별루고 배우들연기도 발연기에 재미없음.,1
"남자들은 죄다 눈동자를 위로 치켜 올리고 대사치고, 말끝마다 입이 옆으로 돌아가더라.삼류 조폭영화 흉내낸 배우들. 스토리도 없고 그냥 죄다 벗고 난잡하게 바꿔가며 관계하다 끝나는 영화. 이런것도 개봉을 했다는게 신기함.",1
이런 영화도 만들수가 있구나~,1
유사라가 누구요? 그런거 관심도없고 그냥 한국형 비도오방 세대의 에로물! 감각적인 섹시함도없고 자극적인 섹ㅅ도없다.,1
단순한 남자의 욕구충족 영화라고 본다. 이런 영화는 찍지 말자.,1
발연기. 득보잡 배우들. 장르는 저예산 에로.,1
모자란 새끼들이 이딴 거 감상하고 꼴려서 성범죄 저지르는 걸 왜 모르는 거야. 여성부는 성범죄율 줄이고 싶으면 이딴 쓰레기 영화 제작하는 거나 필사적으로 막아라,1
내살다살다 별쓰레기같은영화 다보겠네,1
내가본영화중에가장지루하고의미없다,1
에로영화.. 살색의 향연.. 근데 이게 영화냐.. 그래도 벗어주니 고맙습니다.,1
you사라 you 사라져라,1
영화 같지도 않는 영화 ..스토리도..없고...옜날 애로 비디오 영화보다 못함..절대 비추..꼴에 언플한다고 깝죽대기는...짜증 이빠이,1
여러여자들의 복수극이다.,1
유사라 카메오출연... 막판1분 등장후 끝남,1
이게 3류 에로영화지 뭔.. 유사란지 뭔지부터해서 듣보잡 에로 배우들 갖다 써놔서 연기도 어색하고 내용도 부실하고...,1
이런거 스크린을 타지말자,1
기가막혀서 평가 할수 없어 1점도 아깝다~ 이제는 이런영화 만들지도 개봉하지도 말자,1
유사라가 ㄲㅈ라도 살짝 노출했다면 더줬을것,1
마지막에 통수 甲이다. 복수하고 복수해준 사람들 통수치고... 대박.. 그것만 아니었어도 괜찮은 스토리였을 수도 있겠지만 연기력은 그렇다 쳐도 스토리가 이렇게 허접하다니.. 아깝다 내시간..,1
평점이 너무  높은거 같아 낮추러 왔씁니다~ 4.35나 되다니,1
나참 머 이런영화가 다있냐...연기 개어색해 ㅋㅋㅋ,1
유사라는 그냥 낚시용 미끼네요 주연도 아니구만 주연인양 이름 올려놧네,1
이건 몰까~ 낚시에 걸린 느낌. 낚시에 걸리더라도 줄거리나 연기가 좋았으면 그나마 좋았을텐데 이건 모~~ 솔직히 나도 유사라보고 받았는데... ㅎㅎ 이런식으로 낚시 좀 하지마세요. 포스터가 아깝다.,1
볼만하지 않은 재미없는 영화,1
내용도 엉성하고 스토리도 엉망  유사라는  그냥 간판용,1
"주인공은 들러리고,    못난이 배우만 벗네 ㅋ",1
유사라가 왜 주연이지.ㅋㅋㅋ 카메오 급 출연 대박이삼,1
"개 쓰레기 같은 영화, 유사라는 거의 안나옴. 노출은 당연히 유사라는 없지",1
예고편만 봤는데 뭐하는 영화인지 감도 안잡히네 그래서 예고편에서 말하고싶은 영화 주제가 뭔데? ㅡㅡ;;;,1
진짜 어느 하나 중간이라도 도달하는 게 없다. 일본 포르노보다 가치없는 쓰레기 필름,1
이런답도안나올영화같으니라고....,1
유사라가 주연인데 유사라는 총 5분만 출연. 대다나다,1
유사라 연기 불꽃 펀치 날리고픔,1
연기가 참... 못봐주겠다.,1
평점 별 하나도 주기 싫다.. 여자들은 다 못생겼고 연기는 다 발연기고...아무것도 볼게 없어.. 처음 시작할때 별루다 싶더니..,1
안벗을거면 저런거 왜 찍어? 불질러놓고 꺼주지도않을꺼면서?? 썅,1
영점이 없네요 .. 돈을 받고 바도 아까운 영상영화라고 표현하기도 민망하네요,1
캐스팅도 거참 최악이고 배우들 얼굴도 진짜 억울하다 억울해연기(???) 진짜 발연기도 아니고 발톱 때연기랄까 진짜 해도 너무한다,1
근래 본 영화 중 최고 쓰레기. 1점도 아깝다.,1
유사라가 왜 주연인지 모르겠다. 거의 출연을 안함.,1
발로 연기한 자 발로 망하리라,1
다 좋은데 유사라 낚시용으로 사용한거 짜증나서 1점중 ㅡㅡ 메인 표지는 유사라로 하고 출연은 90분중에 3분하네 ㅡㅡ...,1
저 이거보고 8번쌋음 ㅈㅇ하기좋은영화임 젖ㄲㅈ들 끝내줌,1
시나리오는 괜찮다. 다만 배우>감독>작가 가 아마추어다. 몇몇부분에서 짜임새를 고치고. 여자를 3명으로 줄이면 삼류 영화정도는 될거 같은데. 야한장면이 다수 나오다보니. 연기력보단 노출이되는 여자연기자를 쓴거같다. 주인공에게 미친듯이 웃는장면이 좋았,1
유사라 노출신은 아예 없다...영화 끝쯤 유사라같은 배우가 노출을 약간 하는데 대역같다..얼굴 아예 안나옴...스토리 완전 엉성...유사라 연기 진짜 못하더라..후..딱 삼류영화..;;10월17일날 개봉했던데..,1
쓰.레기작;;ㅋㅋㅋ,1
이 거~~~봤는데?미쿡 영화로?...(웃음),1
완전 지루했네요 ;;;,1
일등일드라나나나ㅏ나나아아ㅏㅁ아마,1
쯧쯧재미없네그데이거10글자이상으로말하냐답없다,1
초딩도 이런거 안보겠다.,1
배틀쉽 짝퉁이네...,1
ㅋㅋ완전쇼를하는영화이군요...,1
휴...다운받을까 하고 혹시몰라서 평점확인해봤는데 다행이다...,1
정말 대박이오!!!평점. 후기가 구리다길래 봤는데.ㅋㅋ 정말 대박대박.보는내내 어의없고. 끝나고 남는 이 찝찝함...,1
황당한 소재 및 전개. 쓰레기같은 스토리. 그 수준을 초월한 CG. 정말 어느 것 하나 칭찬해 줄 수가 없다. 차라리 디워는 용이 나와서 신기하기라도 했지. 아건 뭐 도저히 눈뜨고 봐 줄 수가 없는 수준. 그 중 조악한 CG는 도저히 용서가 안된다.,1
이거 그냥초딩들이 동네 사람들 모아놓고 만들었네 죽이네 기냥,1
악!!정말 최고네요 짱짱,1
깜짝 놀랐다.... 미국영화라니,1
아..요즘도 이런 CG가...,1
예고 편만  봐도  영화가  아닌  드라마  쩐다  이게  영화인거  자체가  신기,1
이영화 왜 만들었을까?...  1번..감독이 정신병자라서...   2번...돈이 남아돌아서...   둘중에 하나인데 답을 모르겠다.,1
대청도 포격장면은 무슨 구글에서 퍼온 사진에다?미사일 붙여서 5초씩이나 나오고  총에 반동있는척 하려고 팔도 움찔움찔 포탑 나오는 씬은 웬 찰흙다듬어 놓은게 있고미니건 쏠땐 사진에서 불꽃만 깜빡깜빡거리네요이런걸 7천원씩이나 주고 사다니 참 내,1
이거 별줘야되나?? 요즘세상에 첫 CG나온듯한 영상에 구닥다리 스토리....전에 만들어진 배틀쉽을 생각한다면 이건 왜 만든거지??,1
"전쟁,액션, 코믹물 왜 다들 1점 주는 알겠다.",1
"나 인터넷에서 보고 욕 존!나!함ㅋㅋㅋ근데 쿡에서도 10,000원 내고 보라는건 뭔 미친짓이야올레미친CG작업을 원숭이한테 맡겼나 망할영화",1
이정도 cg는 나도 70% 정도는 할 듯.,1
정말  이건 아니잖아.너무 그래~,1
거제도 에서 개봉했네 ㅋㅋ 얼빠진 극장주,1
그냥 콜오브듀티 플레이영상을 영화화 시키는게 현명할 듯 하다.,1
미칫나.. 이걸 영화라고.... 전문 영화관에 이거 개봉했다간 적자나고 욕먹고 어휴 1타 쌍피네.. 미친놈들,1
예고편이 실제 영화 보다 백만배 재밌는 영화. 차라리 패러디 코믹물이라고 하지,1
설마 이걸.....우뢰매가 훨씬 잘만든 영화.....초저예산영화.... 이건 영화가 아니무니다,1
몇점될라나,1
게다가 청소년관람불가라니 성인들만 보고 즐기라는 거임??ㅋㅋㅋ,1
차라리 이돈으로 막장 멜로드라마나 만들지 막장멜로는 양산해도 기본은가드만....,1
아무리 천조국이라지만 이건...노답이네 노답!,1
배틀쉽 보다 cg  떨어저..,1
ㅜㅜ,1
중국산 미국산 이건 중국산,1
"@아무나 만들 수 없는 작품@인것만은 분명하다...근데,보다 보면,더-워...여름도 다 지난,가을...그것도 추석인데도...(웃음)",1
미국이 사람 농간한다 와아~ 이게 머냐~,1
디워에  견줄만한  미국영화,1
상영 하고 있는 극장 이 어디지......,1
아니.. 이걸... 무려 극장에서 개봉 하겠다고???ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
장난감 병정이 재밌게 맞장,1
평점은 상관없고 믿으면 안되요 오로지 댓글 갯수가 많을수록 볼만하다는거죠,1
쫌 이류급. 다음은 평점 낮은데 네이버는 평점이 과대평가 되어있는 경향이 있는듯.,1
역시 네이버 평점은 믿을게 못되는군요. 평점보고 쿡으로 봤더니 완전 망했어요. 도대체 뭐가 잼있다는거지? 이해를할수없넹,1
쯧쯧쯧.... 이런것도 영화라고....,1
이걸 만든 감독이나 출연한 배우나 정말 쪽팔린줄 알아라. 니네들이 한국영화 20년은 퇴보시킨 장본인들이다.,1
모든 것이 재활용불가 쓰레기,1
허허.. 엄청나군. 정말 아무나 만드는구나,1
진짜 할말을 잃었다. 잃었어,1
선생님 제가 그쪽으로 가겠어요ㅋ,1
"1점도 아깝다.스토리,연기,연출 호기심이라도 볼 가치 없는 영화도 아닌 영상.그냥 tv광고나 보자.차라리 그게 더 재미있다.",1
최악이네..  이게 과연 영화일까..???,1
캬~~~ 지기네!!! 이 점수도 정말 후하게 준거다^^,1
빵점 어떻게 주는거야??? 1점 너무아까운데....,1
걍쓰레기 할말없는 영화,1
B급도 모자른 F급 쓰레기영화,1
살다살다 이런 OO은 쓰레기 영화는 처음본다.... 아 욕나오는 영화는 처음이다. 보다 도저히 못보겠다 다운받은 140원도 아깝다,1
대놓고 말해 스파이스tv에서 만든 양산형 에로영화보다도 퀄리티가 조악하다.물론 나레이션은 웅얼대고 편집하나없는 사운드역시 나쁘다.스토리 역시 뜬금없기 그지없으며...까놓고말해 아이폰이나 갤럭시같은 스마트폰으로 찍어도 이보다 잘나올꺼다.,1
첨에 좀비 어찌고 저찌고 아무튼 보면 개후회하는 영화,1
1점도 아깝다 평생 댄서킴 달고 살어라ㅉㅉ,1
봉만대씨가 정말 명감독이라는 걸 느꼈다.,1
아 간만에 제대로 웃긴 영화 하나 봤네 ㅋㅋ감독이 최고다 ㅋ,1
결국 개봉하고야 말았군,1
.... 얼마전에 TV에 나와서 병있다고 해서 동정 받았는데.... 이 영화 한방에.. ㅎㄷㄷ;;,1
올해본 최고 쓰레기.ㅋ 돈주면 다하는구나.ㅋ,1
심해 심해 무지심해...,1
이건 뭐....3류 에로비디오 보다....잼없다니....막장이군...,1
너무했다 기수야...,1
다 1점주니까 나도 1점,1
"이런 훼이크 다큐 장르의 영화는 무엇보다 감독의 연출력, 촬영기술이 중요한데 보는 내내 어설픈 스토리의 짜임새, 오버 혹은 못미치는 배우들의 연기력이 영화의 몰입도를 떨어트린다. 전체적으로 다큐의 '그럴만한' 요소 혹은 공감이 전혀 느껴지지 않는다.",1
포스터 내가 만들어도 저거보단 잘 만들겠다.,1
제발 긴장감과 현장감 살린다고 카메라좀 적당히좀 흔들었으면... 눈의 피로도가 스트레스로 이어짐..,1
이 영화를 극장에서 봤다던 친구가 생각닙니다. 지못미...,1
화면 어지럽고 엉성함과 지루함의 연속임.,1
별 반개도 아까워요.3류 저예산. 몰입도도떨어지고 별 내용도 없네요.,1
별하나도 아깝다 이런영화가 왜  만들어졌는지 조차의문이다...쓰레기삼류야동을 본거보다 기분이드럽다,1
난 이영화 반댈세 ...,1
보는 내내 지루하고 긴장감도 없고 괴물도 안나오고?화면만 어지럽게 돌아가고 정말 재미없다,1
ㅡㅡ 후.. 힘들다 1점도,1
으리의리로봅시다 ㅋㅋ,1
아 이거... 영화 자체가 어색함,1
페이크다큐인데...실제 다큐보다 지루해...-_-;;;~,1
차라리 공부가 더 재밌겠다.,1
이 영화를 보고 두부외상을 해서 맞아죽은 저희 형이 다시 살아났습니다,1
"이 영화 보고 시험에서 떨어졌습니다만, 전립선 암이 나았습니다. 허허",1
다...당했다;;ㅡㅡ,1
90년도로 돌아가게 해준다는 ㅡㅡ,1
재미엇다 여자가남자에게몸을주면 남편으로 엔조이가아니네,1
무협 개그. 쫒기듯 휙 보다.,1
이번은 별로. 아무리 주성치래도 안하느니만 못한 개그가 쌓이면 좀..,1
주성치가 나오고 유명 배우 많이 나오지만 정말로 어색하기 그지 없는 작품,1
이건 뭐..웃기지도 않고 감동도 없고 재미도 없구만..,1
성치야..인간을 살인하는것은 코믹이 아니란다,1
good,1
good,1
2에서 망가지는 녹정기...,1
주성치 영화중에 최악,1
낙태를 미화하는 영화라니,1
그냥 1점준다.왜이렇게높냐,1
ㅋㅋㅋ별깤기잼 1빠의힘이  무력화되었다!,1
월욜날 요거 보러 영화관 감 보고나서 감상평 기대하시길,1
전작이랑 개연성 없는 장소와 분위기가 이질감이 들고 등장인물들도 소모적으로 사용한다. 차라리 리플리가 아니라 다른 인물이 나왔다면 하는 아쉬움이 든다.,1
래드 피트와 호흡이 잘 맞는 데이빗 핀처 감독. 당시에는 어땠는지 모르겠으나 나와는 잘 안 맞는 코드. 지루했음,1
노잼  ㅅㄱ ㅅㄱ ㅅㄱ ㅅㄱ,1
진짜별로다. 총도 안나오고 에일리언도 한마리고 싸우는것도 별로 안나오고...,1
고전SF원탑 에이리언2의 카메론 흑역사가 데뷔작인 피라냐2인것처럼 핀처의데뷔작이자 흑역사,1
전형적인 망작..개연성이 하나도 없다.  리플리 중위가 퀸의 새끼를 밴걸  알게된 시점도 너무 빨랐고 그렇게 살려고 발버둥치던 사람이 감염된것을 알고난 뒤 모든걸 자포자기 해서 몰입감을 일찌감치 없앤것도 최악이었다.마지막은 영웅놀이 하나?,1
에일리언 시리즈를 망친 첫 시작. 90년초 프랑스 영화마냥 뭔가 꾸역 꾸역 배어 있는 염불 읊는 듯한 분위기에 긴장감마저 떨어지는 흐름들. 퐁네프의 연인 같은 청승 떠는 영화에 호들갑인 사람들이라면 명작이라고 할 그런 영화. 2편의 업적을 더럽힌 망작,1
